"url","product_name","product_rating","product_rating_object","product_rating_max","rating","author_name","asin","product_rating_count","review_header","review_id","review_text","author_id","author_link","badge","brand","review_posted_date","review_country","review_images","helpful_count","keyword","is_amazon_vine","is_verified","variant_asin","variant_name","videos"
"https://www.amazon.com/Headphones-Otium-Waterproof-Sweatproof-Cancelling/dp/B018APC4LE/ref=sr_1_293?keywords=headphones&qid=1676645334&sr=8-293","Otium Bluetooth Headphones,Wireless Earbuds IPX7 Waterproof Sports Earphones with Mic HD Stereo Sweatproof in-Ear Earbuds Gym Running Workout 10 Hour Battery Noise Cancelling Headsets",4.3,"{""five_star"":18891,""four_star"":4909,""one_star"":2586,""three_star"":2809,""two_star"":1558}",5,5,"******","B018APC4LE",30754,"Good pair of headphones","RB2LCET6ICMAJ","I like these because they don’t have anything attached to the cord. So they’re a nothing bouncing on my shoulder or neck while I run. Super light weight and good sound. My wife and I both have a pair.","AFM6NGOPI36VJCA26LWOTD3NMT3Q","https://www.amazon.com//gp/profile/amzn1.account.AFM6NGOPI36VJCA26LWOTD3NMT3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Otium","July 28, 2020","United States",,0,,,,,,
"https://www.amazon.com/Microphone-Kimwood-Earphones-Headphones-Headphone/dp/B09DG4TXBJ/ref=sr_1_297?keywords=headphones&qid=1676645334&sr=8-297","Wired Earbuds with Microphone, Kimwood Wired Earphones in-Ear Headphones HiFi Stereo, Powerful Bass and Crystal Clear Audio, Compatible with iPhone, iPad, Android, Computer Most with 3.5mm Jack(Black)",4.4,"{""five_star"":3143,""four_star"":706,""one_star"":225,""three_star"":295,""two_star"":126}",5,5,"S. B****t","B09DG4TXBJ",4495,"Comfortable headphones and they sound amazing!!","RWENTHVGHQS8P","I really like these headphones. They are really comfortable in n my ear and they clarity of the sound is Amazing!! The price is awesome so dont think about it, just get you a pair.","AG2NOX3XTXBWDOBVKZ4KN5ATKQMA","https://www.amazon.com//gp/profile/amzn1.account.AG2NOX3XTXBWDOBVKZ4KN5ATKQMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Kimwood","October 2, 2021","United States",[],0,,,,,,
"https://www.amazon.com/GOLREX-Bluetooth-Headphones-Earphones-Waterproof/dp/B0BGJ2NNJ2/ref=sr_1_71?keywords=headphones&qid=1676645331&sr=8-71","GOLREX Bluetooth Headphones Wireless Earbuds 36Hrs Playtime Wireless Charging Case Digital LED Display Over-Ear Earphones with Earhook Waterproof Headset with Mic for Sport Running Workout Black",4.7,"{""five_star"":3977,""four_star"":421,""one_star"":89,""three_star"":112,""two_star"":58}",5,5,"Amazon C******r","B0BGJ2NNJ2",4657,"great sound ear buds","R3BGOA6B8RWJD","great sounds, great battery life, comfort is pretty good","AFKGHQDXQUPBLVR6BIUUMPPG474A","https://www.amazon.com//gp/profile/amzn1.account.AFKGHQDXQUPBLVR6BIUUMPPG474A/ref=cm_cr_arp_d_gw_btm?ie=UTF8",,"GOLREX","February 9, 2023","United States",,0,,,,,,
"https://www.amazon.com/Wireless-Bluetooth-Headphones-Foldable-Headsets/dp/B08VNFD8FS/ref=sr_1_8?keywords=headphones&qid=1676645320&sr=8-8","PRTUKYT 6S Wireless Bluetooth Headphones Over Ear, Hi-Fi Stereo Foldable Wireless Stereo Headsets Earbuds with Built-in Mic, Volume Control, FM for Phone/PC (Black & Gold)",4.3,"{""five_star"":6485,""four_star"":1524,""one_star"":607,""three_star"":762,""two_star"":394}",5,5,"Chr***a","B08VNFD8FS",9772,"They are nice","R14MWPDLJ04584","I like the battery it lasts a while","AEQLZTV6NNHICTRI6WKKCZLBRBJQ","https://www.amazon.com//gp/profile/amzn1.account.AEQLZTV6NNHICTRI6WKKCZLBRBJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","PRTUKYT","October 17, 2022","United States",[],0,,,,,,
"https://www.amazon.com/DOBOPO-Bluetooth-Headphones-Earphones-Waterproof/dp/B0BBFMVQZZ/ref=sr_1_115?keywords=headphones&qid=1676645331&sr=8-115","DOBOPO Wireless Earbuds Bluetooth 5.3 Headphones 50Hrs Playtime Sports Earphones Over-Ear Earhooks Headset with LED Display, ENC Mic, IP7 Waterproof for Workout, Running, Gym (2023 New",4.8,"{""five_star"":628,""four_star"":40,""one_star"":11,""three_star"":11,""two_star"":5}",5,5,"Laura **","B0BBFMVQZZ",695,"Great sound quality/stay in ears","R6HGDD6JKBHLN","I am very surprised by how good the sound quality is for this price.  I needed earbuds that wouldn't fall out- my previous (more expensive) earbuds fall out of my right ear constantly, so I wanted to try some with the over the ear hook.  I really wasn't expecting much based on the low price, but these actually sound as good as my pricier pair!  Very happy I got these.","AHT4KWKLXBDJSXQLQAFYYKFBPJAA","https://www.amazon.com//gp/profile/amzn1.account.AHT4KWKLXBDJSXQLQAFYYKFBPJAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","DOBOPO","January 26, 2023","United States",,1,,,,,,
"https://www.amazon.com/product-reviews/B09LD2D1TV?ie=UTF8&reviewerType=all_reviews&pageNumber=151","TAGRY Bluetooth Headphones True Wireless Earbuds 60H Playback LED Power Display Earphones with Wireless Charging Case IPX5 Waterproof in-Ear Earbuds with Mic for TV Smart Phone Computer Laptop Sports",4.5,"{""five_star"":24951,""four_star"":4480,""one_star"":1264,""three_star"":1631,""two_star"":771}",5,5,"Selitha A***s","B09LD2D1TV",33097,"Good quality","RC94NNGUTYLDN","My kid love them","/gp/profile/amzn1.account.AG4JVMUBXD56WOPQY33UNB3SM32A","https://www.amazon.com//gp/profile/amzn1.account.AG4JVMUBXD56WOPQY33UNB3SM32A","Verified Purchase","TAGRY","December 26, 2022","United States",[],0,,,,,,
"https://www.amazon.com/Sony-MDRZX110-BLK-Stereo-Headphones/dp/B00NJ2M33I/ref=sr_1_1?keywords=headphones&qid=1676645320&sr=8-1","Sony ZX Series Wired On-Ear Headphones, Black MDR-ZX110",4.5,"{""five_star"":69746,""four_star"":17378,""one_star"":3563,""three_star"":7340,""two_star"":2602}",5,4,"tur***0","B00NJ2M33I",100632,"Solid for On-Ear headphones","R10EVXB9F7XN35","Solid headphones.  Some audio loss due to On-Ear vs Over-Ear style.  To get all audio you have to press them tight to your ears…annoying when your trying to pick out a 2/2 signal report DXBut they are comfortable during long sessionsK5HYC","AFXLTV4BKEHGF5K523EYVAU2IAQA","https://www.amazon.com//gp/profile/amzn1.account.AFXLTV4BKEHGF5K523EYVAU2IAQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Sony","June 29, 2021","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B07Z1P2LGL?ie=UTF8&reviewerType=all_reviews&pageNumber=106","ZIHNIC Bluetooth Headphones Over-Ear, Foldable Wireless and Wired Stereo Headset Micro SD/TF, FM for Cell Phone,PC,Soft Earmuffs &Light Weight for Prolonged Wearing (Purple)",4.4,"{""five_star"":48668,""four_star"":11030,""one_star"":3206,""three_star"":4951,""two_star"":2151}",5,4,"Anita * M******s","B07Z1P2LGL",70007,"Got these for a friend","R2MUW7O9YY24DK","My friend love these. Able to block outside noise and enjoy phone conversations and his music 🎶","AE6HVRQWDPNQRSS7JIZCYNBR5YXQ","https://www.amazon.com//gp/profile/amzn1.account.AE6HVRQWDPNQRSS7JIZCYNBR5YXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","ZIHNIC","January 7, 2022","United States",[],0,,,,,,
"https://www.amazon.com/PANASONIC-Headphones-Integrated-Controller-Lightweight/dp/B00009RDIF/ref=sr_1_24?keywords=headphones&qid=1676645338&sr=8-24","Panasonic Stereo Headphones with XBS Port, Integrated Volume Controller and Lightweight Foldable Design – RP-HT227-K – Over the Ear Headphones (Black & Silver)",4.3,"{""five_star"":17192,""four_star"":4954,""one_star"":1614,""three_star"":2747,""two_star"":1225}",5,5,"R C******d","B00009RDIF",27732,"All those positive reviews are right","R1YSLO6T2R42IS","I guess this is a bit redundant given the thousands of positive reviews. I bought these because the cost next to nothing and the reviews were fantastic. I'm here to agree. These really sound fantastic! They are comfortable because they are very light and don't press hard on my ears. I'm thinking about taking up jogging and I'll probably use these although I'm a bit reluctant to get sweat on them even though they are so inexpensive to replace. If you like high fidelity and are pleased to get a great deal, get these.","AFEGEG4HE6V4M5MCBDWIETTQWR5A","https://www.amazon.com//gp/profile/amzn1.account.AFEGEG4HE6V4M5MCBDWIETTQWR5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Panasonic","November 19, 2015","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B0857JLRFJ?ie=UTF8&reviewerType=all_reviews&pageNumber=272","Skullcandy Sesh Evo True Wireless In-Ear Bluetooth Earbuds Compatible with iPhone and Android / Charging Case and Microphone / Great for Gym, Sports, and Gaming IP55 Water Dust Resistant - Black",4.2,"{""five_star"":34428,""four_star"":8285,""one_star"":5134,""three_star"":4320,""two_star"":2496}",5,5,"ale***nto***","B0857JLRFJ",54662,"Love Them!","R2O1CLNSROB6XZ","I love my earbuds.  I missed my other ones I had. These are the only ones I am interested in purchasing.","AHKETTYU6XFL33J3KQNSVHM6IL3A","https://www.amazon.com//gp/profile/amzn1.account.AHKETTYU6XFL33J3KQNSVHM6IL3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Skullcandy","July 9, 2021","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B01L1IICR2?ie=UTF8&reviewerType=all_reviews&pageNumber=203","SENNHEISER HD 599 Open Back Headphone, Ivory",4.7,"{""five_star"":5546,""four_star"":895,""one_star"":141,""three_star"":267,""two_star"":107}",5,5,"Frank T****r","B01L1IICR2",6957,"Best in class...","R13Q5TG9S7LEVF","Edit:In spite of wonderful sound and very comfortable ear cups, I returned these to Amazon.I am an engineer and therefore really picky about design and I hope this saves somebody a bit of research.I just couldn't live with the head band of these.  It almost defies understanding that a company as fantastic as Senheisser would release a headband design like this.  I will say again, that the sound and ear cup comfort of the 599 is fantastic.  But they create a hot spot on top of the head where the head band with modest foam point loads the top of the head.  No reason for it.  Seinnheiser even understands this dynamic and sell both less expensive like the HD-559 and the more upscale HD 650 headphones with a much more padded and headband with a void at the top of the head which could cause irritation.If you guys and girls want to take the dive, look into the Seinheisser HD-6xx which is a knock off of the venerable HD-650 which is twice the price of the 599. These headphones are magic.  Go out on youtube and watch some reviews.  Best $200 headphone on the market.  Just scored an open box purchase in new condition and these are even better in both sound and comfort to the 599.  I had NO complaints about the sound quality of the 599 but I need complete comfort.  Hope this helps and happy listening.I don't write a lot of reviews but I come from the world of tech and appreciate all genres of music.  I recommend everybody interested in the HD 599 to go to youtube and watch some reviews which will be in more depth than mine.I am returning to earphone listening after many years.  I built a new AMD CPU based computer which btw I love without a dedicated GPU but with Asrock on board sound which drives these headphones beautifully.  Because of their low impedance, not essential to drive them through a dedicated amp.Comfort:Comfort for me for overall listening is ESSENTIAL.  It is largely why I bought these.  I have largish ears and where a large hat...not a small guy but not a huge guy either.  I struggle with the comfort of many headphones.  Not these. They are the best. Sennheiser gets it.  Other companies not so much.Ear pocket are very large to completely cover my largish ears and my ears though not tea cups stick out a bit...not excessive but require deep and large ear cup openings.  These deliver.What isn't understood about earphone design many times is...its a balance of clamping force to the head that determines headband pressure.  Higher the clamping force, the less the head band pressure because lateral force negates vertical fall of the headphones.  Many headphones with drivers and fidelity this size are heavy.  These weigh 250 grams and are light.  Therefore they don't require big clamping...rated only at .71 lbs mean clamping...no doubt head width specific..  In summary, because of low weight they don't dig in up top of the head even with low clamping pressure.  Genius design and I am a design guy so I appreciate it.Sound:Wonderful.  I am not formally a senior...a very active senior and listen to classic rock to some even hip hop...very little, to opera and classical music.  I like it all from Mo town to some jazz to mostly classic rock which I grew up...the best music of all time. :-)  These headphones deliver.  Listen to the reviews.  They aren't flat...slightly embellished.  An audiophile headphone with a bit of lowest and highs added.  What the absolutely non purist wants in a headphone.  Very very slight embellishment...almost not.  I don't like too much bass but love to hear it.  My aging ears don't hear the highs like they once did.  I can hear the highs with these.  If I EQ them, I can tune them precisely how I like them.They sound magnificient.  Btw, they are open headphones and not meant to keep all the sound within.  That is design intent and what better listening headphones are.  On an airplane, pick a pair of Senn closed headphones.Looks:Looks matter.  I am a design guy.  Shape, texture and appearance affects perception of the product.  5 out of 5.  Perfect.  I couldn't design them better.  Arguably a 'hint' of retro.  Not as retro at the 598.  If only the 598 existed, I would get those but these are aesthetically more modern and better IMO.  The color is a bit unique.  You maybe tired of everything black like me.  These are a bit different and absolutely beautiful.I have owned other high end headphones from other companies. These are my favorite.  I only have had them for a couple of days. Even in the time I have owned them they have burned in and will burn in much more in the next 200 hrs of listening.My advice.  If you like, try everything but own these.Happy listening everybody.  Surf youtube for your favorite music.  Some brilliant young artists out there.","AFQ4QYTQWZG63KKFCYXSUX5SRWLA","https://www.amazon.com//gp/profile/amzn1.account.AFQ4QYTQWZG63KKFCYXSUX5SRWLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Sennheiser Consumer Audio","May 31, 2019","United States",[],24,,,,,,
"https://www.amazon.com/OneOdio-Bluetooth-Headphones-Share-Port-Professional/dp/B07MQQS88Q/ref=sr_1_67?keywords=headphones&qid=1676645331&sr=8-67","OneOdio A70 Bluetooth Over Ear Headphones, Wireless Headphones w/ 72H Playtime, Hi-Res, 3.5mm/6.35mm Wired Audio Jack for Studio Monitor & Mixing DJ Guitar AMP, Computer Laptop PC Tablet - Black",4.4,"{""five_star"":7578,""four_star"":1795,""one_star"":478,""three_star"":681,""two_star"":317}",5,5,"Αma*** Cu***mer***","B07MQQS88Q",10849,"I love it!","RUN7HIEQQSIRB","Great Design, great sound!","AFHAYH5SFH5RNGLKWBDMQINNDCXQ","https://www.amazon.com//gp/profile/amzn1.account.AFHAYH5SFH5RNGLKWBDMQINNDCXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","OneOdio","October 7, 2019","United States",,0,,,,,,
"https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Microphone/dp/B09PL5V4R9/ref=sr_1_60?keywords=headphones&qid=1676645345&sr=8-60","Hikapa X9 Wireless Earbuds Bluetooth 5.3 Headphones Waterproof Stereo Earphones in Ear Touch Control with Microphone Headset with Deep Bass for Sport, Gaming and Running",4.1,"{""five_star"":2702,""four_star"":765,""one_star"":337,""three_star"":468,""two_star"":210}",5,1,"******","B09PL5V4R9",4482,"Didn’t last long","R1NGQNROGLEL75","Stopped working","AHZ4JDLM6542Z6JOPYWAGMDVUB4Q","https://www.amazon.com//gp/profile/amzn1.account.AHZ4JDLM6542Z6JOPYWAGMDVUB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","hikapa","October 5, 2022","United States",,0,,,,,,
"https://www.amazon.com/SP3060-Isolating-Earphones-Headphones-BlackBerry/dp/B0170RBJ9Q/ref=sr_1_171?keywords=headphones&qid=1676645331&sr=8-171","sephia SP3060 Earbuds Wired in Ear Headphones with Tangle-Free Cord Noise Isolating Earphones Deep Bass Case Ear Buds 3.5 mm Jack Plug",4.3,"{""five_star"":21196,""four_star"":5172,""one_star"":1622,""three_star"":2638,""two_star"":1129}",5,1,"Amazon C******r","B0170RBJ9Q",31758,"Dissatisfied. Would not recommend. Sound is muffled. Was hoping for a crisp,clear sound.","RLN75RXEP0RF3","Dissatisfied. Would not recommend. Sound quality is poor and muffled. Was expecting a crisp, clear sound.","AERPM5AMEBZF7FMISW4TA66YJTAA","https://www.amazon.com//gp/profile/amzn1.account.AERPM5AMEBZF7FMISW4TA66YJTAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","sephia","September 11, 2022","United States",[],0,,,,,,
"https://www.amazon.com/Beats-Flex-Wireless-Earphones-Built/dp/B08L6ZYW21/ref=sr_1_156?keywords=headphones&qid=1676645331&sr=8-156","Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, Class 1 Bluetooth, 12 Hours of Listening Time, Built-in Microphone - Beats Black",4.4,"{""five_star"":32509,""four_star"":6320,""one_star"":2815,""three_star"":2956,""two_star"":1505}",5,5,"******","B08L6ZYW21",46101,"Value for Money","R133MPBS9P4PDR","Value for Money","AF6RZ2TOUEGGDJBZIBHVR5GRO4YQ","https://www.amazon.com//gp/profile/amzn1.account.AF6RZ2TOUEGGDJBZIBHVR5GRO4YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Beats","December 14, 2021","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B01N6ZJH96?ie=UTF8&reviewerType=all_reviews&pageNumber=157","OneOdio Wired Over Ear Headphones Hi-Res Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for AMP Computer Recording Phone Piano Guitar Laptop - Black",4.5,"{""five_star"":28184,""four_star"":6532,""one_star"":1462,""three_star"":2675,""two_star"":1036}",5,4,"******","B01N6ZJH96",39889,"Was great while it lasted","R2ODMVIRPZFBNW","Great product, unfortunately after less than 3 months of occasional use the headphones only put out sound in one headphone. For the price I'm a little disappointed but while it worked it was great.I ordered another cable to see if the cable made a difference, and it turns out the headphones themselves broke. Disappointed because I really do love the product but it broke entirely too quick.Update: The company has sent out a new headset free of charge since it broke so quickly. Fast and easy customer support makes me very happy. Increasing to 4 stars since it's a great product and will get a replacement.","AGNRSN76IAWG2CJQEXPNBTPUDWXA","https://www.amazon.com//gp/profile/amzn1.account.AGNRSN76IAWG2CJQEXPNBTPUDWXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","OneOdio","April 11, 2019","United States",[],3,,,,,,
"https://www.amazon.com/Bluetooth-Over-Ear-Foldable-Headphones-Prolonged/dp/B07Z1P2LGL/ref=sr_1_53?keywords=headphones&qid=1676645345&sr=8-53","ZIHNIC Bluetooth Headphones Over-Ear, Foldable Wireless and Wired Stereo Headset Micro SD/TF, FM for Cell Phone,PC,Soft Earmuffs &Light Weight for Prolonged Wearing (Purple)",4.4,"{""five_star"":48668,""four_star"":11030,""one_star"":3206,""three_star"":4951,""two_star"":2151}",5,5,"Ryan M*****g","B07Z1P2LGL",70007,"Epic for the price","R1BRDHT06A642O","Sound quality is very good, especially considering the price.  Microphone sounds a bit muffled, but callers can still understand what I am saying.Excellent value, will be purchasing for family members in other colors","AEIFIMEW5Q6OREXOSJK2DLXILCOQ","https://www.amazon.com//gp/profile/amzn1.account.AEIFIMEW5Q6OREXOSJK2DLXILCOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","ZIHNIC","March 22, 2020","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B09CPDSNQM?ie=UTF8&reviewerType=all_reviews&pageNumber=312","bmanl Wireless Earbuds Bluetooth Headphones 48hrs Play Back Sport Earphones with LED Display Over-Ear Buds with Earhooks Built-in Mic Headset for Workout Black BMANI-VEAT00L",4.5,"{""five_star"":12826,""four_star"":2300,""one_star"":763,""three_star"":904,""two_star"":464}",5,5,"******","B09CPDSNQM",17257,"So far so good","R1NNA8LYGXTE77","So far so good","AGGUBDCD2LEYRURSLYP23INNXUHA","https://www.amazon.com//gp/profile/amzn1.account.AGGUBDCD2LEYRURSLYP23INNXUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","bmanl","August 8, 2022","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B08VNFD8FS?ie=UTF8&reviewerType=all_reviews&pageNumber=127","PRTUKYT 6S Wireless Bluetooth Headphones Over Ear, Hi-Fi Stereo Foldable Wireless Stereo Headsets Earbuds with Built-in Mic, Volume Control, FM for Phone/PC (Black & Gold)",4.3,"{""five_star"":6485,""four_star"":1524,""one_star"":607,""three_star"":762,""two_star"":394}",5,1,"Tae***n","B08VNFD8FS",9772,"TRASH","RZF91Y0MIUMFA","THESE HEADPHONES WILL NOT CHARGE AND ITS NOT THE CHARGER ITS THE ACTUAL HEADPHONES","AHOHPSWWD4UDBOAHLSXBKT7CMNRA","https://www.amazon.com//gp/profile/amzn1.account.AHOHPSWWD4UDBOAHLSXBKT7CMNRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","PRTUKYT","October 23, 2022","United States",[],0,,,,,,
"https://www.amazon.com/Perytong-Headphones-Bluetooth-Headband-Headphone/dp/B0BK7YR1D3/ref=sr_1_219?keywords=headphones&qid=1676645334&sr=8-219","Perytong Sleep Headphones Bluetooth Headband Wireless Headphone Headband for Side Sleepers - Headphones for Sleeping - Sleeping Headphones for Insomnia Nuit Travel,Gift for Women Men Mom Dad",4.3,"{""five_star"":29374,""four_star"":8743,""one_star"":2102,""three_star"":4104,""two_star"":1713}",5,5,"Mic***l","B0BK7YR1D3",46030,"Very versatile","R1YEFH3P333OG4","I have purchased 3 of these, one for myself, my wife, and a granddaughter. They are great for walking and much more comfortable for getting to sleep or listening to audio in bed than earbuds.","AFAQI2YCRQNPXUEHCHT6DMSFYIEQ","https://www.amazon.com//gp/profile/amzn1.account.AFAQI2YCRQNPXUEHCHT6DMSFYIEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Perytong","January 12, 2023","United States",,0,,,,,,
"https://www.amazon.com/INFURTURE-Cancelling-Headphones-Wireless-Bluetooth/dp/B0B879C5DS/ref=sr_1_168?keywords=headphones&qid=1676645331&sr=8-168","INFURTURE Active Noise Cancelling Headphones, H1 Wireless Over Ear Bluetooth Headphones, Deep Bass Headset, Low Latency, Memory Foam Ear Cups,40H Playtime, for Adults, Kids, TV, Travel, Home Office",4.4,"{""five_star"":5583,""four_star"":1640,""one_star"":427,""three_star"":626,""two_star"":285}",5,5,"Vinh N****n","B0B879C5DS",8561,"I am satisfied with this product so far.","RH4Q69TUSO4NE","The noise Canceling is not as good as my old cheaper headphone. However, the design of these headphones is much superior. Overall, This device is worth buying.",,"https://www.amazon.com/undefined","Verified Purchase","INFURTURE","April 24, 2022","Canada",[],0,,,,,,
"https://www.amazon.com/Skullcandy-Crusher-Wireless-Over-Ear-Headphone/dp/B08FCGH2RL/ref=sr_1_22?keywords=headphones&qid=1676645338&sr=8-22","Skullcandy Crusher Evo Wireless Over-Ear Bluetooth Headphones for iPhone and Android with Mic / 40 Hour Battery Life / Extra Bass Tech / Best for Music, School, Workouts, and Gaming - Black",4.8,"{""five_star"":7597,""four_star"":829,""one_star"":172,""three_star"":222,""two_star"":82}",5,4,"Mic***lbr***bee***","B08FCGH2RL",8902,"Haptic bass is awesome... but can be nauseating","R1AV4YFPBX6BYL","Firstly, these headphones are amazing. Incredible comfort, battery life, noise cancellation. Now let’s get to sound!1. These have the most range of sound of any headphones I’ve ever had.2. The haptic bass vibration is out of this world. Like being in a live concert.3. I’m glad it has a sliding scale for the haptic.4. I can only handle the haptic option barely on, full blast makes me nauseous after a few minutes!!5. I find that the more haptic, the bass drowns out and makes treble and mid muddy.Connection is super easy and steady. I’m not using the app and I find the headphone easy to operate etc.","AGMUDGRH6F365TMMQV3RZ52I5KYQ","https://www.amazon.com//gp/profile/amzn1.account.AGMUDGRH6F365TMMQV3RZ52I5KYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Skullcandy","February 7, 2021","United States",,0,,,,,,
"https://www.amazon.com/Skullcandy-Wireless-Cancelling-Over-Ear-Headphone/dp/B08G1XKY6N/ref=sr_1_65_mod_primary_new?keywords=headphones&qid=1676645331&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-65","Skullcandy Hesh ANC Wireless Over-Ear Noise Cancelling Bluetooth Headphones for iPhone and Android with Microphone / 22 Hour Battery Life / Best for Music, School, Workouts, Travel, and Gaming - White",4.5,"{""five_star"":3887,""four_star"":830,""one_star"":188,""three_star"":277,""two_star"":118}",5,4,"Luis V****s","B08G1XKY6N",5300,"Good but not the best","R1SECN85XVZ1CT","I like these headphones overall and for the price point I’d say they’re solid. They look really cool, they have excellent battery life (seriously, I have had them for weeks and don’t remember charging them all that often) and have nice sound quality. The noise cancellation barely does anything and isn’t all that strong but it does dampen some sound helps me feel more immersed with what I’m listening to.","AF5MNDRL7YJQKE6DJCZD2LZHMLGA","https://www.amazon.com//gp/profile/amzn1.account.AF5MNDRL7YJQKE6DJCZD2LZHMLGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Skullcandy","August 21, 2022","United States",[],0,,,,,,
"https://www.amazon.com/product-reviews/B08RDXC62G?ie=UTF8&reviewerType=all_reviews&pageNumber=95","TUINYO Bluetooth Headphones Wireless, Over Ear Stereo Wireless Headset 40H Playtime with deep bass, Soft Memory-Protein Earmuffs, Built-in Mic Wired Mode PC/Cell Phones/TV-White …",4.4,"{""five_star"":11454,""four_star"":2695,""one_star"":865,""three_star"":1220,""two_star"":568}",5,1,"******","B08RDXC62G",16800,"Disappointing","R30A88GRH5EPJV","The sound quality was horrible. It sounded muted and crackly no matter how many times I tried removing and reconnecting the headphones. I've had $20 wireless headphones, I'm using a pair of them right now.I wanted to add a second set to our household but the sound on these was horrible! It sounded like a phonograph from the 1900s only not as melodious. Couldn't return them fast enough!!!","AFUQNP4JCLIL5JOXG5KDCOXB3CUQ","https://www.amazon.com//gp/profile/amzn1.account.AFUQNP4JCLIL5JOXG5KDCOXB3CUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","TUINYO","April 12, 2022","United States",[],0,,,,,,
"https://www.amazon.com/JVC-HAS160B-Lightweight-Headband-Headphones/dp/B004JRYLG4/ref=sr_1_153?keywords=headphones&qid=1676645331&sr=8-153","JVC Black Flat and Foldable Colorful Flats On Ear Headphone with 3.94 foot Gold Plated Phone Slim Plug HAS160B",4.4,"{""five_star"":5685,""four_star"":1574,""one_star"":341,""three_star"":578,""two_star"":260}",5,5,"Kindle C******r","B004JRYLG4",8437,"Comfort and great sound","R1MH1YUHTTAPGN","The most. Comfortable  headphones I've ever used and great sound","AFUL4C45PD7DISQ4MKOOMUHTW6ZA","https://www.amazon.com//gp/profile/amzn1.account.AFUL4C45PD7DISQ4MKOOMUHTW6ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","JVC","June 11, 2019","United States",,0,,,,,,
"https://www.amazon.com/product-reviews/B0756GB78C?ie=UTF8&reviewerType=all_reviews&pageNumber=349","Bose QuietComfort 35 II Noise Cancelling Bluetooth Headphonesâ€” Wireless, Over Ear Headphones with Built in Microphone and Alexa Voice Control, Silver",4.7,"{""five_star"":51042,""four_star"":6050,""one_star"":1844,""three_star"":2089,""two_star"":1137}",5,2,"Simon B***r","B0756GB78C",62160,"More comfortable than the Sonys // After 1 year Stitching FAILED exposing right ear foam","RGAASPFTJNHT7","Edit: Changing to a 1 star because the stitching on the right ear has failed after 1 year from purchase - product is already out of warranty.Light weight, doesn't hurt your ears (irritation) or top of your head, can wear for long hours.  Sonys are heavier and squeeze too tight.If you're debating between the Sonys or the Bose, get this one.Easier to cycle through the 3 noise cancellation optionsCan also connect to two bluetooth devices at once","AEK4J34LS2GIRTIEBIXBCZJQCLXQ","https://www.amazon.com//gp/profile/amzn1.account.AEK4J34LS2GIRTIEBIXBCZJQCLXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Verified Purchase","Bose","May 10, 2020","United States",[],0,,,,,,
